PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
145.981,167.406,-83.592
149.203,167.406,-81.788
152.425,167.406,-82.677
155.647,167.406,-81.878
158.869,167.406,-82.771
162.091,167.406,-83.211
165.313,167.406,-82.924
168.534,167.406,-82.889
171.756,167.406,-82.004
174.978,167.406,-82.126
178.200,167.406,-83.102
181.422,167.406,-84.159
184.644,167.406,-83.182
187.866,167.406,-83.248
191.088,167.406,-83.968
194.310,167.406,-83.775
197.532,167.406,-84.688
200.753,167.406,-85.064
203.975,167.406,-85.159
207.197,167.406,-84.925
210.419,167.406,-86.220
213.641,167.406,-86.492
216.863,167.406,-87.536
220.085,167.406,-88.162
223.307,167.406,-88.412
226.529,167.406,-86.713
229.751,167.406,-89.466
232.972,167.406,-90.359
236.194,167.406,-89.257
239.416,167.406,-89.579
242.638,167.406,-90.836
245.860,167.406,-90.280
249.082,167.406,-91.208
252.304,167.406,-90.897
255.526,167.406,-88.317
258.748,167.406,-84.830
261.970,167.406,-91.093
265.192,167.406,-90.657
268.413,167.406,-90.506
271.635,167.406,-91.555
274.857,167.406,-90.604
278.079,167.406,-89.281
281.301,167.406,-92.168
284.523,167.406,-83.998
287.745,167.406,-90.586
290.967,167.406,-84.625
294.189,167.406,-90.569
297.411,167.406,-90.355
300.632,167.406,-84.435
303.854,167.406,-89.538
